sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
10,0,C,guard,1,NaN,NaN,NaN,NaN,,NaN
10,0,C,bush,2,NaN,NaN,NaN,NaN,,NaN
10,0,C,fence,3,NaN,NaN,NaN,NaN,,NaN
10,0,C,rash,4,NaN,NaN,NaN,NaN,,NaN
10,0,C,siren,5,NaN,NaN,NaN,NaN,,NaN
10,0,C,gift,6,NaN,NaN,NaN,NaN,,NaN
10,0,C,cart,7,NaN,NaN,NaN,NaN,,NaN
10,0,C,toast,8,NaN,NaN,NaN,NaN,,NaN
10,0,C,picture,9,NaN,NaN,NaN,NaN,,NaN
10,0,C,gold,10,NaN,NaN,NaN,NaN,,NaN
10,0,C,shield,11,NaN,NaN,NaN,NaN,,NaN
10,0,C,seat,12,NaN,NaN,NaN,NaN,,NaN
10,0,C,frame,13,NaN,NaN,NaN,NaN,,NaN
10,0,C,milk,14,NaN,NaN,NaN,NaN,,NaN
10,0,C,river,15,NaN,NaN,NaN,NaN,,NaN
10,1,T,scout,16,1,2775570.29268423,2775571.37283663,2775572.14077923,scout,NaN
10,1,T,shoe,17,2,2775572.92587247,2775573.52472985,2775574.10067134,shoe,NaN
10,1,T,dress,18,3,2775574.37577269,2775574.71664223,2775575.51659689,dress,NaN
10,1,T,sock,19,4,2775576.042299,2775576.47654394,2775577.0685156,toad,NaN
10,1,T,cheese,20,5,2775577.44220917,2775579.26040956,2775580.15632585,record,NaN
10,1,T,scale,21,6,2775580.55870694,2775584.42816575,2775585.22808389,scale,NaN
10,1,T,marble,22,7,2775585.49169484,2775586.02804881,2775588.2359156,land,NaN
10,1,T,journal,23,8,2775588.54149141,2775589.17188182,2775590.05982603,cheese,NaN
10,1,T,knife,24,9,2775590.29137965,NaN,2775660.35040881,,NaN
10,1,T,vice,25,10,0,0,0,,NaN
10,1,T,bubble,26,11,0,0,0,,NaN
10,1,T,land,27,12,0,0,0,,NaN
10,1,T,record,28,13,0,0,0,,NaN
10,1,T,smile,29,14,0,0,0,,NaN
10,1,T,toad,30,15,0,0,0,,NaN
10,2,S,soup,31,1,2775872.70638035,NaN,NaN,,NaN
10,2,S,cottage,32,2,2775876.72278964,NaN,NaN,,NaN
10,2,S,root,33,3,2775880.73919622,NaN,NaN,,NaN
10,2,S,desk,34,4,2775884.7556013,NaN,NaN,,NaN
10,2,S,lion,35,5,2775888.77201935,NaN,NaN,,NaN
10,2,S,iron,36,6,2775892.78840993,NaN,NaN,,NaN
10,2,S,wheat,37,7,2775896.80481681,NaN,NaN,,NaN
10,2,S,scissors,38,8,2775900.82121373,NaN,NaN,,NaN
10,2,S,sun,39,9,2775904.83763118,NaN,NaN,,NaN
10,2,S,butter,40,10,2775908.85403142,NaN,NaN,,NaN
10,2,S,mustard,41,11,2775912.87043589,NaN,NaN,,NaN
10,2,S,bedroom,42,12,2775916.88684428,NaN,NaN,,NaN
10,2,S,college,43,13,2775920.90325086,NaN,NaN,,NaN
10,2,S,breakfast,44,14,2775924.91965955,NaN,NaN,,NaN
10,2,S,orchestra,45,15,2775928.93606191,NaN,NaN,,NaN
10,3,T,dollar,46,1,2776147.22186946,2776148.16637101,2776149.06225711,train,NaN
10,3,T,rock,47,2,2776149.57172348,2776150.19021449,2776151.43015371,diamond,NaN
10,3,T,train,48,3,2776151.88824364,2776152.2940848,2776152.96607121,bank,NaN
10,3,T,officer,49,4,2776153.4547995,2776154.15001604,2776154.97397054,dollar,NaN
10,3,T,diamond,50,5,2776155.48800959,2776156.27790672,2776156.66185221,rock,NaN
10,3,T,cookie,51,6,2776157.08789477,2776158.60577391,2776159.70971002,officer,NaN
10,3,T,wine,52,7,2776160.47101561,2776161.07764797,2776162.34155141,choir,NaN
10,3,T,choir,53,8,2776162.85419744,2776163.1975382,2776164.05348785,snake,NaN
10,3,T,brush,54,9,2776164.38743997,2776165.27742889,2776166.22138228,garlic,NaN
10,3,T,snake,55,10,2776166.73727195,2776167.2452967,2776167.65327493,bowl,NaN
10,3,T,garlic,56,11,2776168.07051232,2776168.60525443,2776170.09316682,suitcase,NaN
10,3,T,bank,57,12,2776170.73700814,2776173.02101427,2776179.3246812,laundry,NaN
10,3,T,suitcase,58,13,2776179.83642983,2776180.74862048,2776181.35655561,brush,NaN
10,3,T,bowl,59,14,2776181.78628613,NaN,2776237.28794614,,NaN
10,3,T,laundry,60,15,0,0,0,,NaN
10,4,S,mate,61,1,2776449.0355657,NaN,NaN,,NaN
10,4,S,gallery,62,2,2776453.05171149,NaN,NaN,,NaN
10,4,S,window,63,3,2776457.06840754,NaN,NaN,,NaN
10,4,S,beam,64,4,2776461.08479178,NaN,NaN,,NaN
10,4,S,herd,65,5,2776465.10121798,NaN,NaN,,NaN
10,4,S,hill,66,6,2776469.11763332,NaN,NaN,,NaN
10,4,S,cabin,67,7,2776473.13401333,NaN,NaN,,NaN
10,4,S,costume,68,8,2776477.1504178,NaN,NaN,,NaN
10,4,S,puppy,69,9,2776481.16682257,NaN,NaN,,NaN
10,4,S,paint,70,10,2776485.18322885,NaN,NaN,,NaN
10,4,S,pen,71,11,2776489.19963181,NaN,NaN,,NaN
10,4,S,garden,72,12,2776493.21603748,NaN,NaN,,NaN
10,4,S,child,73,13,2776497.23244104,NaN,NaN,,NaN
10,4,S,dough,74,14,2776501.24884913,NaN,NaN,,NaN
10,4,S,pony,75,15,2776505.26525662,NaN,NaN,,NaN
10,5,T,rocket,76,1,2776723.03441355,2776725.7758208,2776727.12772134,prisoner,NaN
10,5,T,steam,77,2,2776727.55078376,2776728.0076823,2776730.2475521,trash,NaN
10,5,T,moose,78,3,2776730.70058881,2776730.97549457,2776731.78345451,whip,NaN
10,5,T,blouse,79,4,2776732.23382079,2776732.74340578,2776734.69534332,corner,NaN
10,5,T,chicken,80,5,2776734.93365619,2776735.07928942,2776736.46324638,rocket,NaN
10,5,T,card,81,6,2776736.71688733,2776737.04717956,2776738.83110284,steam,NaN
10,5,T,stain,82,7,2776739.26671937,2776739.77506498,2776740.52699039,lunch,NaN
10,5,T,gown,83,8,2776741.01657531,2776741.35095002,2776741.94293707,cup,NaN
10,5,T,trash,84,9,2776742.3998166,2776743.36686368,2776746.29470147,chicken,NaN
10,5,T,lunch,85,10,2776746.68287312,2776746.83868221,2776747.85460583,stain,NaN
10,5,T,soap,86,11,2776748.26610753,2776753.07037256,2776753.49432604,gown,NaN
10,5,T,whip,87,12,2776753.99907937,2776755.30223557,2776756.19818294,blouse,NaN
10,5,T,prisoner,88,13,2776756.66556553,NaN,2776813.06644553,,NaN
10,5,T,cup,89,14,0,0,0,,NaN
10,5,T,corner,90,15,0,0,0,,NaN
10,6,S,banana,91,1,2777023.31486725,NaN,NaN,,NaN
10,6,S,hose,92,2,2777027.33127413,NaN,NaN,,NaN
10,6,S,passage,93,3,2777031.34768464,NaN,NaN,,NaN
10,6,S,cell,94,4,2777035.36409363,NaN,NaN,,NaN
10,6,S,shed,95,5,2777039.38049508,NaN,NaN,,NaN
10,6,S,monk,96,6,2777043.39690046,NaN,NaN,,NaN
10,6,S,crane,97,7,2777047.41330734,NaN,NaN,,NaN
10,6,S,strawberry,98,8,2777051.42971241,NaN,NaN,,NaN
10,6,S,planet,99,9,2777055.44611718,NaN,NaN,,NaN
10,6,S,pumpkin,100,10,2777059.46251712,NaN,NaN,,NaN
10,6,S,gentleman,101,11,2777063.47892098,NaN,NaN,,NaN
10,6,S,arm,102,12,2777067.49532847,NaN,NaN,,NaN
10,6,S,tobacco,103,13,2777071.51173354,NaN,NaN,,NaN
10,6,S,camel,104,14,2777075.52814223,NaN,NaN,,NaN
10,6,S,chocolate,105,15,2777079.54455364,NaN,NaN,,NaN
10,7,T,package,106,1,2777294.68053773,2777296.38563282,2777297.67356628,armor,NaN
10,7,T,armor,107,2,2777298.31364538,2777298.51350025,2777300.25742309,toobrush,NaN
10,7,T,toothbrush,108,3,2777300.73015531,2777301.16938133,2777302.08130726,mouth,NaN
10,7,T,bow,109,4,2777302.98000808,2777304.73719528,2777306.68906491,package,NaN
10,7,T,mouth,110,5,2777307.2463915,2777307.5930402,2777312.79276497,president,NaN
10,7,T,closet,111,6,2777313.31265894,2777314.9686508,2777316.52056588,shepherd,NaN
10,7,T,purse,112,7,2777317.26240477,2777320.35236357,2777320.66434728,cow,NaN
10,7,T,cow,113,8,2777321.29547148,2777321.57628166,2777322.16026857,ants,NaN
10,7,T,palm,114,9,2777322.46206254,2777322.63226398,2777326.40802985,spiders,NaN
10,7,T,trail,115,10,2777327.2117579,2777329.95986766,2777330.39183275,cafe,NaN
10,7,T,ant,116,11,2777331.12817803,2777331.38378129,2777333.31967356,trail,NaN
10,7,T,president,117,12,2777333.76132823,2777347.0549669,2777347.99887924,purse,NaN
10,7,T,shepherd,118,13,2777348.260415,2777349.02285373,2777349.39081643,bow,NaN
10,7,T,spider,119,14,2777349.76032701,NaN,2777384.76103212,,NaN
10,7,T,cafe,120,15,0,0,0,,NaN
10,8,S,moon,121,1,2777595.01098511,NaN,NaN,,NaN
10,8,S,pants,122,2,2777599.02739441,NaN,NaN,,NaN
10,8,S,metal,123,3,2777603.04379948,NaN,NaN,,NaN
10,8,S,missile,124,4,2777607.06020847,NaN,NaN,,NaN
10,8,S,ticket,125,5,2777611.07660902,NaN,NaN,,NaN
10,8,S,essay,126,6,2777615.09301288,NaN,NaN,,NaN
10,8,S,quarter,127,7,2777619.10942006,NaN,NaN,,NaN
10,8,S,policeman,128,8,2777623.12578952,NaN,NaN,,NaN
10,8,S,tree,129,9,2777627.1422287,NaN,NaN,,NaN
10,8,S,peanut,130,10,2777631.15863558,NaN,NaN,,NaN
10,8,S,collar,131,11,2777635.17503793,NaN,NaN,,NaN
10,8,S,racket,132,12,2777639.19144602,NaN,NaN,,NaN
10,8,S,frog,133,13,2777643.2078523,NaN,NaN,,NaN
10,8,S,tongue,134,14,2777647.22425586,NaN,NaN,,NaN
10,8,S,pie,135,15,2777651.24065641,NaN,NaN,,NaN
